date,Open,High,Low,Close,Volume
2025-02-21 05:53:00-05:00,245.44,245.45,245.22,245.22,38930.0
2025-02-21 05:52:00-05:00,245.35,245.46,245.34,245.4289,30121.0
2025-02-21 05:51:00-05:00,245.4,245.505,245.34,245.34,26068.0
2025-02-21 05:50:00-05:00,245.48,245.51,245.38,245.4,42600.0
2025-02-21 05:49:00-05:00,245.5,245.63,245.43,245.49,63573.0
2025-02-21 05:48:00-05:00,245.45,245.55,245.385,245.49,62385.0
2025-02-21 05:47:00-05:00,245.45,245.52,245.33,245.44,73572.0
2025-02-21 05:46:00-05:00,245.43,245.565,245.39,245.4432,68724.0
2025-02-21 05:45:00-05:00,245.34,245.53,245.29,245.415,86280.0
2025-02-21 05:44:00-05:00,245.43,245.46,245.3,245.355,78384.0
2025-02-21 05:43:00-05:00,245.71,245.73,245.405,245.42,34667.0
2025-02-21 05:42:00-05:00,245.54,245.73,245.54,245.68,36363.0
2025-02-21 05:41:00-05:00,245.615,245.63,245.44,245.54,34481.0
2025-02-21 05:40:00-05:00,245.625,245.6299,245.49,245.59,23453.0
2025-02-21 05:39:00-05:00,245.63,245.65,245.5,245.62,27257.0
2025-02-21 05:38:00-05:00,245.61,245.69,245.58,245.62,28532.0
2025-02-21 05:37:00-05:00,245.565,245.63,245.47,245.6216,36352.0
2025-02-21 05:36:00-05:00,245.705,245.762,245.555,245.58,35903.0
2025-02-21 05:35:00-05:00,245.705,245.755,245.54,245.69,43357.0
2025-02-21 05:34:00-05:00,245.7301,245.75,245.56,245.715,71304.0
2025-02-21 05:33:00-05:00,245.84,245.85,245.66,245.72,45579.0
2025-02-21 05:32:00-05:00,245.82,245.87,245.735,245.84,34955.0
2025-02-21 05:31:00-05:00,245.825,245.9093,245.7602,245.82,37921.0
2025-02-21 05:30:00-05:00,245.775,245.95,245.72,245.83,60429.0
2025-02-21 05:29:00-05:00,245.55,245.82,245.535,245.78,56276.0
2025-02-21 05:28:00-05:00,245.55,245.5946,245.48,245.53,52930.0
2025-02-21 05:27:00-05:00,245.785,245.8,245.45,245.54,72288.0
2025-02-21 05:26:00-05:00,245.77,245.88,245.675,245.7952,51632.0
2025-02-21 05:25:00-05:00,245.8033,245.95,245.78,245.78,44377.0
2025-02-21 05:24:00-05:00,245.87,245.92,245.72,245.85,45299.0
2025-02-21 05:23:00-05:00,245.86,246.01,245.74,245.845,68678.0
2025-02-21 05:22:00-05:00,245.87,245.93,245.8,245.87,51837.0
2025-02-21 05:21:00-05:00,245.95,246.01,245.83,245.9,61261.0
2025-02-21 05:20:00-05:00,245.895,246.01,245.87,245.965,91868.0
2025-02-21 05:19:00-05:00,245.83,245.97,245.79,245.905,49143.0
2025-02-21 05:18:00-05:00,245.655,245.88,245.63,245.84,32889.0
2025-02-21 05:17:00-05:00,245.77,245.8299,245.6,245.68,37821.0
2025-02-21 05:16:00-05:00,245.68,245.95,245.68,245.77,53090.0
2025-02-21 05:15:00-05:00,245.78,245.82,245.64,245.69,62325.0
2025-02-21 05:14:00-05:00,245.63,245.89,245.53,245.795,55541.0
2025-02-21 05:13:00-05:00,245.7255,245.7255,245.46,245.6334,73230.0
2025-02-21 05:12:00-05:00,245.8891,245.8891,245.6548,245.7207,39203.0
2025-02-21 05:11:00-05:00,245.58,245.95,245.58,245.89,67415.0
2025-02-21 05:10:00-05:00,245.585,245.69,245.4105,245.59,43152.0
2025-02-21 05:09:00-05:00,245.71,245.82,245.555,245.58,96865.0
2025-02-21 05:08:00-05:00,245.255,245.72,245.255,245.72,71893.0
2025-02-21 05:07:00-05:00,245.51,245.54,245.22,245.24,108856.0
2025-02-21 05:06:00-05:00,245.715,245.87,245.455,245.52,58322.0
2025-02-21 05:05:00-05:00,245.83,245.86,245.69,245.73,28543.0
2025-02-21 05:04:00-05:00,245.91,245.99,245.78,245.83,83493.0
2025-02-21 05:03:00-05:00,245.77,245.93,245.73,245.89,41649.0
2025-02-21 05:02:00-05:00,245.87,245.96,245.59,245.77,96036.0
2025-02-21 05:01:00-05:00,245.9407,245.9407,245.59,245.85,43338.0
2025-02-21 05:00:00-05:00,245.64,246.0,245.33,245.9105,115224.0
2025-02-21 04:59:00-05:00,245.82,245.82,245.63,245.69,70212.0
2025-02-21 04:58:00-05:00,245.75,245.86,245.71,245.86,30509.0
2025-02-21 04:57:00-05:00,245.65,245.82,245.6048,245.76,61665.0
2025-02-21 04:56:00-05:00,245.625,245.945,245.625,245.665,69226.0
2025-02-21 04:55:00-05:00,245.66,245.675,245.54,245.64,37957.0
2025-02-21 04:54:00-05:00,245.8,245.8,245.55,245.67,73832.0
2025-02-21 04:53:00-05:00,245.65,245.8,245.59,245.78,63913.0
2025-02-21 04:52:00-05:00,245.675,245.73,245.58,245.65,52065.0
2025-02-21 04:51:00-05:00,245.63,245.84,245.6,245.68,66144.0
2025-02-21 04:50:00-05:00,245.5597,245.6816,245.45,245.62,82803.0
2025-02-21 04:49:00-05:00,245.79,245.8635,245.48,245.545,94332.0
2025-02-21 04:48:00-05:00,245.8744,245.9,245.71,245.79,41859.0
2025-02-21 04:47:00-05:00,245.935,245.96,245.73,245.87,63869.0
2025-02-21 04:46:00-05:00,245.75,246.04,245.7202,245.9,80755.0
2025-02-21 04:45:00-05:00,245.72,245.85,245.69,245.75,53485.0
2025-02-21 04:44:00-05:00,245.77,245.78,245.62,245.71,55925.0
2025-02-21 04:43:00-05:00,245.63,245.88,245.62,245.76,63652.0
2025-02-21 04:42:00-05:00,245.73,245.88,245.59,245.64,96912.0
2025-02-21 04:41:00-05:00,245.83,245.97,245.65,245.72,90490.0
2025-02-21 04:40:00-05:00,245.915,245.95,245.78,245.82,78819.0
2025-02-21 04:39:00-05:00,245.94,246.22,245.83,245.9162,118376.0
2025-02-21 04:38:00-05:00,245.955,246.13,245.73,245.92,97105.0
2025-02-21 04:37:00-05:00,246.0,246.19,245.83,245.95,75617.0
2025-02-21 04:36:00-05:00,246.64,246.7,245.91,245.995,150646.0
2025-02-21 04:35:00-05:00,246.24,246.94,246.24,246.6445,162088.0
2025-02-21 04:34:00-05:00,246.32,246.5,246.21,246.2112,83990.0
2025-02-21 04:33:00-05:00,246.51,246.62,246.24,246.32,995914.0
2025-02-21 04:32:00-05:00,246.21,246.6385,246.12,246.51,148117.0
2025-02-21 04:31:00-05:00,246.19,246.61,245.88,246.2,128364.0
2025-02-21 04:30:00-05:00,245.95,246.57,245.6801,246.1913,2809962.0
2025-02-21 04:29:00-05:00,246.03,246.0888,245.88,246.07,6990.0
2025-02-21 04:28:00-05:00,245.61,246.36,245.5603,246.07,15639.0
2025-02-21 04:27:00-05:00,246.1,246.91,245.25,245.9741,72250.0
2025-02-21 04:26:00-05:00,245.87,246.1992,245.87,246.1992,2301.0
2025-02-21 04:25:00-05:00,245.92,246.05,245.87,245.87,1964.0
2025-02-21 04:24:00-05:00,245.91,246.0,245.87,245.92,2028.0
2025-02-21 04:23:00-05:00,245.96,246.0,245.9,245.94,185.0
2025-02-21 04:22:00-05:00,245.98,246.0145,245.9,245.95,393.0
2025-02-21 04:21:00-05:00,246.02,246.05,245.94,246.04,347.0
2025-02-21 04:20:00-05:00,246.03,246.05,245.91,245.94,1451.0
2025-02-21 04:19:00-05:00,246.0324,246.05,245.95,245.95,260.0
2025-02-21 04:18:00-05:00,245.98,246.05,245.95,246.03,86.0
2025-02-21 04:17:00-05:00,246.05,246.09,245.95,246.0,935.0
2025-02-21 04:16:00-05:00,246.1,246.1,246.05,246.05,1294.0
2025-02-21 04:15:00-05:00,246.08,246.1,246.02,246.05,514.0
2025-02-21 04:14:00-05:00,246.02,246.09,246.0,246.06,448.0
2025-02-21 04:13:00-05:00,246.01,246.02,245.99,246.02,1437.0
2025-02-21 04:12:00-05:00,246.03,246.1,246.0,246.0199,965.0
2025-02-21 04:11:00-05:00,246.01,246.1,245.99,246.0,491.0
2025-02-21 04:10:00-05:00,246.0,246.01,245.95,246.01,403.0
2025-02-21 04:09:00-05:00,246.05,246.06,246.0,246.0099,462.0
2025-02-21 04:08:00-05:00,246.03,246.1,246.01,246.02,3229.0
2025-02-21 04:07:00-05:00,246.0292,246.1,246.0,246.04,550.0
2025-02-21 04:06:00-05:00,246.0109,246.1,246.0,246.01,282.0
2025-02-21 04:05:00-05:00,246.0475,246.05,245.95,246.01,302.0
2025-02-21 04:04:00-05:00,246.06,246.0962,245.95,245.95,479.0
2025-02-21 04:03:00-05:00,246.05,246.05,245.95,245.96,622.0
2025-02-21 04:02:00-05:00,246.02,246.05,245.9,245.9915,852.0
2025-02-21 04:01:00-05:00,245.9845,246.05,245.89,246.01,995.0
2025-02-21 04:00:00-05:00,245.94,245.99,245.873,245.91,764.0
2025-02-21 03:59:00-05:00,245.89,245.99,245.83,245.89,534.0
2025-02-21 03:58:00-05:00,245.9875,245.99,245.9107,245.9107,145.0
2025-02-21 03:57:00-05:00,245.99,245.99,245.8983,245.94,980.0
2025-02-21 03:56:00-05:00,246.0,246.02,245.96,245.9897,736.0
2025-02-21 03:55:00-05:00,246.01,246.02,246.0,246.0,127.0
2025-02-21 03:54:00-05:00,246.02,246.05,245.99,246.04,291.0
2025-02-21 03:53:00-05:00,246.0498,246.05,245.9707,246.03,379.0
2025-02-21 03:52:00-05:00,246.04,246.05,245.96,246.05,110.0
2025-02-21 03:51:00-05:00,245.98,246.05,245.96,246.0,506.0
2025-02-21 03:50:00-05:00,245.97,246.0477,245.97,245.97,180.0
2025-02-21 03:49:00-05:00,246.05,246.09,244.84,246.0,1121.0
2025-02-21 03:48:00-05:00,246.09,246.09,244.84,246.05,31.0
2025-02-21 03:47:00-05:00,246.05,246.09,246.01,246.012,1171.0
2025-02-21 03:46:00-05:00,246.09,246.1,245.98,246.07,198.0
2025-02-21 03:45:00-05:00,246.14,246.19,246.09,246.09,1171.0
2025-02-21 03:44:00-05:00,246.18,246.2,246.14,246.15,431.0
2025-02-21 03:43:00-05:00,246.0414,246.2,246.04,246.2,823.0
2025-02-21 03:42:00-05:00,245.99,246.07,245.95,246.06,5356.0
2025-02-21 03:41:00-05:00,245.89,245.99,245.89,245.95,1945.0
2025-02-21 03:40:00-05:00,245.83,245.89,245.83,245.89,108.0
2025-02-21 03:39:00-05:00,245.83,245.89,245.81,245.87,1640.0
2025-02-21 03:38:00-05:00,245.86,245.89,245.8015,245.82,343.0
2025-02-21 03:37:00-05:00,245.82,245.89,245.82,245.8607,144.0
2025-02-21 03:36:00-05:00,245.89,245.89,245.83,245.85,231.0
2025-02-21 03:35:00-05:00,245.89,245.89,245.83,245.83,748.0
2025-02-21 03:34:00-05:00,245.85,245.89,245.8107,245.85,176.0
2025-02-21 03:33:00-05:00,245.83,245.89,245.8,245.89,171.0
2025-02-21 03:32:00-05:00,245.86,245.8885,245.85,245.88,196.0
2025-02-21 03:31:00-05:00,245.889,245.89,245.83,245.87,717.0
2025-02-21 03:30:00-05:00,245.8885,245.8885,245.84,245.85,265.0
2025-02-21 03:29:00-05:00,245.8312,245.85,245.8312,245.85,35.0
2025-02-21 03:28:00-05:00,245.89,245.89,245.83,245.83,246.0
2025-02-21 03:27:00-05:00,245.85,245.885,245.8,245.885,327.0
2025-02-21 03:26:00-05:00,245.83,245.92,245.81,245.86,517.0
2025-02-21 03:25:00-05:00,245.82,245.8312,245.82,245.82,1259.0
2025-02-21 03:24:00-05:00,245.9645,245.97,245.83,245.83,567.0
2025-02-21 03:23:00-05:00,245.89,245.98,245.83,245.98,219.0
2025-02-21 03:22:00-05:00,245.94,245.97,245.84,245.95,355.0
2025-02-21 03:21:00-05:00,245.9,245.98,245.85,245.95,1131.0
2025-02-21 03:20:00-05:00,245.915,245.98,245.85,245.94,185.0
2025-02-21 03:19:00-05:00,245.9,245.98,245.9,245.98,40.0
2025-02-21 03:18:00-05:00,245.98,245.98,245.88,245.97,245.0
2025-02-21 03:17:00-05:00,245.92,245.98,245.9,245.9705,813.0
2025-02-21 03:16:00-05:00,245.9728,245.98,245.92,245.97,581.0
2025-02-21 03:15:00-05:00,245.89,245.9785,245.8,245.9215,945.0
2025-02-21 03:14:00-05:00,245.8,245.92,245.8,245.84,2599.0
2025-02-21 03:13:00-05:00,245.81,245.82,245.79,245.8,605.0
2025-02-21 03:12:00-05:00,245.82,245.829,245.79,245.79,218.0
2025-02-21 03:11:00-05:00,245.8,245.83,245.79,245.8,1062.0
2025-02-21 03:10:00-05:00,245.8,245.8,245.74,245.75,270.0
2025-02-21 03:09:00-05:00,245.79,245.8,245.75,245.75,1661.0
2025-02-21 03:08:00-05:00,245.74,245.8,245.74,245.79,991.0
2025-02-21 03:07:00-05:00,245.75,245.8,245.7387,245.79,666.0
2025-02-21 03:06:00-05:00,245.7986,245.7986,245.74,245.7472,170.0
2025-02-21 03:05:00-05:00,245.81,245.83,245.74,245.7401,1130.0
2025-02-21 03:04:00-05:00,245.81,245.81,245.7483,245.8083,150.0
2025-02-21 03:03:00-05:00,245.83,245.83,245.69,245.8,93.0
2025-02-21 03:02:00-05:00,245.83,245.83,245.69,245.83,85.0
2025-02-21 03:01:00-05:00,245.79,246.2,245.54,245.81,712.0
2025-02-21 03:00:00-05:00,245.6325,246.2,245.1343,245.8,51403.0
2025-02-21 02:59:00-05:00,245.73,245.77,245.7,245.75,98.0
2025-02-21 02:58:00-05:00,245.75,245.75,245.74,245.74,207.0
2025-02-21 02:57:00-05:00,245.74,245.76,245.7,245.74,149.0
2025-02-21 02:56:00-05:00,245.73,245.75,245.72,245.75,439.0
2025-02-21 02:55:00-05:00,245.74,245.74,245.71,245.73,159.0
2025-02-21 02:54:00-05:00,245.76,245.78,245.74,245.74,63.0
2025-02-21 02:53:00-05:00,245.74,245.77,245.73,245.76,269.0
2025-02-21 02:52:00-05:00,245.75,245.75,245.73,245.74,176.0
2025-02-21 02:51:00-05:00,245.75,245.75,245.75,245.75,9.0
2025-02-21 02:50:00-05:00,245.79,245.79,245.72,245.73,1041.0
2025-02-21 02:49:00-05:00,245.78,245.78,245.78,245.78,1.0
2025-02-21 02:48:00-05:00,245.79,245.8,245.78,245.78,73.0
2025-02-21 02:47:00-05:00,245.8,245.8,245.78,245.79,87.0
2025-02-21 02:46:00-05:00,245.81,245.81,245.79,245.79,22.0
2025-02-21 02:45:00-05:00,245.81,245.83,245.79,245.8,149.0
2025-02-21 02:44:00-05:00,245.81,245.81,245.81,245.81,147.0
2025-02-21 02:43:00-05:00,245.8,245.82,245.76,245.76,535.0
2025-02-21 02:42:00-05:00,245.74,245.8,245.73,245.8,1674.0
2025-02-21 02:41:00-05:00,245.7,245.74,245.69,245.69,48.0
2025-02-21 02:40:00-05:00,245.72,245.74,245.68,245.68,1011.0
2025-02-21 02:39:00-05:00,245.72,245.74,245.68,245.73,70.0
2025-02-21 02:38:00-05:00,245.72,245.72,245.7,245.7,42.0
2025-02-21 02:37:00-05:00,245.71,245.72,245.7,245.7,208.0
2025-02-21 02:36:00-05:00,245.71,245.74,245.7,245.73,290.0
2025-02-21 02:35:00-05:00,245.67,245.71,245.67,245.7,126.0
2025-02-21 02:34:00-05:00,245.67,245.67,245.67,245.67,4.0
2025-02-21 02:33:00-05:00,245.69,245.69,245.67,245.67,166.0
2025-02-21 02:32:00-05:00,245.68,245.68,245.65,245.67,119.0
2025-02-21 02:31:00-05:00,245.67,245.68,245.67,245.68,28.0
2025-02-21 02:30:00-05:00,245.67,245.72,245.67,245.71,213.0
2025-02-21 02:29:00-05:00,245.7,245.71,245.69,245.69,27.0
2025-02-21 02:28:00-05:00,245.69,245.71,245.66,245.7,85.0
2025-02-21 02:27:00-05:00,245.66,245.7,245.66,245.66,51.0
2025-02-21 02:26:00-05:00,245.68,245.68,245.65,245.65,34.0
2025-02-21 02:25:00-05:00,245.64,245.65,245.64,245.65,31.0
2025-02-21 02:24:00-05:00,245.69,245.69,245.66,245.69,343.0
2025-02-21 02:23:00-05:00,245.67,245.68,245.67,245.67,31.0
2025-02-21 02:22:00-05:00,245.67,245.7,245.67,245.7,70.0
2025-02-21 02:21:00-05:00,245.64,245.7,245.64,245.67,163.0
2025-02-21 02:20:00-05:00,245.67,245.68,245.64,245.67,233.0
2025-02-21 02:19:00-05:00,245.63,245.67,245.63,245.66,18.0
2025-02-21 02:18:00-05:00,245.67,245.67,245.65,245.65,4.0
2025-02-21 02:17:00-05:00,245.63,245.7,245.61,245.69,286.0
2025-02-21 02:16:00-05:00,245.67,245.67,245.61,245.66,41.0
2025-02-21 02:15:00-05:00,245.58,245.67,245.58,245.66,354.0
2025-02-21 02:14:00-05:00,245.64,245.66,245.52,245.52,1374.0
2025-02-21 02:13:00-05:00,245.53,245.6,245.53,245.6,40.0
2025-02-21 02:12:00-05:00,245.56,245.56,245.51,245.52,157.0
2025-02-21 02:11:00-05:00,245.54,245.62,245.54,245.62,34.0
2025-02-21 02:10:00-05:00,245.6,245.64,245.52,245.56,1399.0
2025-02-21 02:09:00-05:00,245.6,245.61,245.54,245.54,142.0
2025-02-21 02:08:00-05:00,245.59,245.63,245.56,245.56,238.0
2025-02-21 02:07:00-05:00,245.58,245.63,245.55,245.63,1031.0
2025-02-21 02:06:00-05:00,245.58,245.6,245.52,245.53,989.0
2025-02-21 02:05:00-05:00,245.58,245.6,245.43,245.52,448.0
2025-02-21 02:04:00-05:00,245.51,245.57,245.51,245.57,249.0
2025-02-21 02:03:00-05:00,245.46,245.53,245.46,245.49,986.0
2025-02-21 02:02:00-05:00,245.46,245.46,245.46,245.46,5.0
2025-02-21 02:01:00-05:00,245.42,245.47,245.42,245.46,694.0
2025-02-21 02:00:00-05:00,245.4,245.44,245.36,245.42,617.0
2025-02-21 01:59:00-05:00,245.4,245.4,245.4,245.4,81.0
2025-02-21 01:58:00-05:00,245.38,245.38,245.36,245.38,581.0
2025-02-21 01:57:00-05:00,245.41,245.41,245.4,245.41,3.0
2025-02-21 01:56:00-05:00,245.41,245.42,245.41,245.42,14.0
2025-02-21 01:55:00-05:00,245.39,245.41,245.37,245.37,74.0
2025-02-21 01:54:00-05:00,245.43,245.43,245.43,245.43,99.0
2025-02-21 01:53:00-05:00,245.43,245.43,245.38,245.43,6.0
2025-02-21 01:52:00-05:00,245.43,245.43,245.4,245.43,13.0
2025-02-21 01:51:00-05:00,245.43,245.43,245.43,245.43,83.0
2025-02-21 01:50:00-05:00,245.44,245.44,245.38,245.42,172.0
2025-02-21 01:49:00-05:00,245.42,245.44,245.42,245.44,4.0
2025-02-21 01:48:00-05:00,245.45,245.45,245.42,245.45,34.0
2025-02-21 01:47:00-05:00,245.37,245.45,245.37,245.45,675.0
2025-02-21 01:46:00-05:00,245.37,245.37,245.37,245.37,3.0
2025-02-21 01:45:00-05:00,245.41,245.41,245.36,245.37,29.0
2025-02-21 01:44:00-05:00,245.37,245.41,245.37,245.4,41.0
2025-02-21 01:43:00-05:00,245.37,245.4,245.37,245.4,69.0
2025-02-21 01:42:00-05:00,245.4,245.4,245.4,245.4,20.0
2025-02-21 01:41:00-05:00,245.38,245.39,245.38,245.39,5.0
2025-02-21 01:40:00-05:00,245.39,245.39,245.37,245.38,4.0
2025-02-21 01:39:00-05:00,245.39,245.39,245.39,245.39,19.0
2025-02-21 01:38:00-05:00,245.37,245.39,245.37,245.39,33.0
2025-02-21 01:37:00-05:00,245.36,245.36,245.36,245.36,10.0
2025-02-21 01:36:00-05:00,245.36,245.39,245.36,245.39,10.0
2025-02-21 01:35:00-05:00,245.38,245.38,245.36,245.38,37.0
2025-02-21 01:34:00-05:00,245.4,245.41,245.37,245.37,21.0
2025-02-21 01:33:00-05:00,245.4,245.41,245.37,245.37,65.0
2025-02-21 01:32:00-05:00,245.42,245.42,245.39,245.39,241.0
2025-02-21 01:31:00-05:00,245.39,245.42,245.39,245.42,300.0
2025-02-21 01:30:00-05:00,245.4,245.41,245.38,245.38,40.0
2025-02-21 01:29:00-05:00,245.42,245.42,245.4,245.41,21.0
2025-02-21 01:28:00-05:00,245.42,245.43,245.38,245.38,110.0
2025-02-21 01:27:00-05:00,245.4,245.4,245.4,245.4,2.0
2025-02-21 01:26:00-05:00,245.38,245.4,245.37,245.38,409.0
2025-02-21 01:25:00-05:00,245.36,245.37,245.36,245.37,209.0
2025-02-21 01:24:00-05:00,245.36,245.36,245.35,245.36,31.0
2025-02-21 01:23:00-05:00,245.35,245.37,245.35,245.37,11.0
2025-02-21 01:22:00-05:00,245.35,245.35,245.35,245.35,4.0
2025-02-21 01:21:00-05:00,245.37,245.37,245.35,245.35,101.0
2025-02-21 01:20:00-05:00,245.37,245.38,245.35,245.38,60.0
2025-02-21 01:19:00-05:00,245.37,245.37,245.35,245.35,6.0
2025-02-21 01:18:00-05:00,245.38,245.38,245.35,245.38,7.0
2025-02-21 01:17:00-05:00,245.39,245.39,245.38,245.38,10.0
2025-02-21 01:16:00-05:00,245.38,245.38,245.38,245.38,10.0
2025-02-21 01:15:00-05:00,245.35,245.39,245.35,245.35,4.0
2025-02-21 01:14:00-05:00,245.35,245.39,245.35,245.35,19.0
2025-02-21 01:13:00-05:00,245.35,245.35,245.35,245.35,10.0
2025-02-21 01:12:00-05:00,245.35,245.35,245.35,245.35,3.0
2025-02-21 01:11:00-05:00,245.35,245.35,245.34,245.35,72.0
2025-02-21 01:10:00-05:00,245.34,245.39,245.34,245.34,4.0
2025-02-21 01:09:00-05:00,245.39,245.39,245.35,245.39,13.0
2025-02-21 01:08:00-05:00,245.38,245.39,245.35,245.39,204.0
2025-02-21 01:07:00-05:00,245.38,245.38,245.36,245.38,20.0
2025-02-21 01:06:00-05:00,245.38,245.38,245.38,245.38,2.0
2025-02-21 01:04:00-05:00,245.3,245.39,245.3,245.38,503.0
2025-02-21 01:03:00-05:00,245.31,245.33,245.3,245.33,39.0
2025-02-21 01:02:00-05:00,245.3,245.31,245.3,245.31,15.0
2025-02-21 01:01:00-05:00,245.35,245.35,245.35,245.35,2.0
2025-02-21 00:59:00-05:00,245.36,245.36,245.3,245.31,404.0
2025-02-21 00:58:00-05:00,245.31,245.35,245.31,245.35,354.0
2025-02-21 00:57:00-05:00,245.31,245.31,245.3,245.3,10.0
2025-02-21 00:56:00-05:00,245.34,245.37,245.34,245.35,210.0
2025-02-21 00:55:00-05:00,245.3,245.35,245.3,245.35,28.0
2025-02-21 00:54:00-05:00,245.35,245.35,245.35,245.35,1.0
2025-02-21 00:53:00-05:00,245.36,245.36,245.32,245.36,19.0
2025-02-21 00:52:00-05:00,245.35,245.36,245.34,245.36,82.0
2025-02-21 00:51:00-05:00,245.35,245.36,245.35,245.35,106.0
2025-02-21 00:50:00-05:00,245.3,245.36,245.28,245.36,11.0
2025-02-21 00:49:00-05:00,245.3,245.36,245.27,245.3,243.0
2025-02-21 00:48:00-05:00,245.36,245.36,245.33,245.33,5.0
2025-02-21 00:47:00-05:00,245.34,245.34,245.34,245.34,6.0
2025-02-21 00:46:00-05:00,245.3,245.39,245.3,245.32,562.0
2025-02-21 00:45:00-05:00,245.3,245.3,245.3,245.3,2.0
2025-02-21 00:44:00-05:00,245.3,245.34,245.3,245.34,23.0
2025-02-21 00:43:00-05:00,245.3,245.32,245.3,245.3,103.0
2025-02-21 00:42:00-05:00,245.3,245.3,245.3,245.3,4.0
2025-02-21 00:41:00-05:00,245.3,245.3,245.3,245.3,134.0
2025-02-21 00:40:00-05:00,245.31,245.35,245.3,245.3,10.0
2025-02-21 00:39:00-05:00,245.31,245.36,245.3,245.3,434.0
2025-02-21 00:38:00-05:00,245.34,245.35,245.34,245.35,51.0
2025-02-21 00:37:00-05:00,245.34,245.34,245.34,245.34,11.0
2025-02-21 00:36:00-05:00,245.34,245.36,245.34,245.36,4.0
2025-02-21 00:35:00-05:00,245.34,245.38,245.3,245.38,213.0
2025-02-21 00:34:00-05:00,245.35,245.35,245.35,245.35,1.0
2025-02-21 00:33:00-05:00,245.3,245.4,245.3,245.36,1044.0
2025-02-21 00:32:00-05:00,245.3,245.3,245.3,245.3,7.0
2025-02-21 00:31:00-05:00,245.33,245.33,245.3,245.3,23.0
2025-02-21 00:30:00-05:00,245.31,245.34,245.31,245.33,40.0
2025-02-21 00:29:00-05:00,245.31,245.31,245.3,245.3,21.0
2025-02-21 00:28:00-05:00,245.31,245.31,245.31,245.31,100.0
2025-02-21 00:27:00-05:00,245.28,245.35,245.28,245.32,657.0
2025-02-21 00:26:00-05:00,245.26,245.29,245.26,245.28,142.0
2025-02-21 00:25:00-05:00,245.27,245.3,245.26,245.27,367.0
2025-02-21 00:24:00-05:00,245.28,245.29,245.26,245.27,175.0
2025-02-21 00:23:00-05:00,245.3,245.31,245.28,245.28,15.0
2025-02-21 00:22:00-05:00,245.31,245.32,245.31,245.32,11.0
2025-02-21 00:21:00-05:00,245.31,245.33,245.28,245.31,23.0
2025-02-21 00:19:00-05:00,245.29,245.31,245.28,245.28,66.0
2025-02-21 00:18:00-05:00,245.31,245.31,245.31,245.31,30.0
2025-02-21 00:17:00-05:00,245.31,245.31,245.31,245.31,591.0
2025-02-21 00:16:00-05:00,245.28,245.31,245.28,245.3,356.0
2025-02-21 00:15:00-05:00,245.26,245.26,245.26,245.26,6.0
2025-02-21 00:14:00-05:00,245.29,245.29,245.25,245.25,6.0
2025-02-21 00:13:00-05:00,245.29,245.31,245.26,245.28,97.0
2025-02-21 00:12:00-05:00,245.25,245.29,245.24,245.29,8.0
2025-02-21 00:11:00-05:00,245.25,245.29,245.25,245.28,105.0
2025-02-21 00:10:00-05:00,245.25,245.28,245.24,245.25,332.0
2025-02-21 00:09:00-05:00,245.25,245.3,245.25,245.3,3.0
2025-02-21 00:08:00-05:00,245.28,245.29,245.25,245.29,420.0
2025-02-21 00:07:00-05:00,245.31,245.31,245.29,245.29,220.0
2025-02-21 00:06:00-05:00,245.32,245.32,245.3,245.31,641.0
2025-02-21 00:05:00-05:00,245.32,245.32,245.3,245.32,23.0
2025-02-21 00:04:00-05:00,245.34,245.35,245.33,245.34,725.0
2025-02-21 00:03:00-05:00,245.34,245.34,245.34,245.34,13.0
2025-02-21 00:02:00-05:00,245.35,245.35,245.34,245.35,167.0
2025-02-21 00:01:00-05:00,245.36,245.38,245.35,245.35,382.0
2025-02-21 00:00:00-05:00,245.4,245.4,245.4,245.4,1.0
2025-02-20 23:59:00-05:00,245.36,245.36,245.36,245.36,274.0
2025-02-20 23:58:00-05:00,245.36,245.36,245.36,245.36,5.0
2025-02-20 23:57:00-05:00,245.36,245.38,245.36,245.36,249.0
2025-02-20 23:56:00-05:00,245.4,245.4,245.36,245.36,158.0
2025-02-20 23:55:00-05:00,245.34,245.38,245.34,245.38,645.0
2025-02-20 23:54:00-05:00,245.34,245.34,245.32,245.32,23.0
2025-02-20 23:53:00-05:00,245.34,245.34,245.34,245.34,2.0
2025-02-20 23:52:00-05:00,245.36,245.38,245.34,245.34,107.0
2025-02-20 23:51:00-05:00,245.39,245.39,245.37,245.37,8.0
2025-02-20 23:50:00-05:00,245.4,245.44,245.39,245.4,104.0
2025-02-20 23:49:00-05:00,245.4,245.4,245.39,245.4,251.0
2025-02-20 23:48:00-05:00,245.4,245.41,245.35,245.41,92.0
2025-02-20 23:46:00-05:00,245.42,245.44,245.35,245.43,152.0
2025-02-20 23:45:00-05:00,245.41,245.41,245.37,245.41,14.0
2025-02-20 23:44:00-05:00,245.44,245.44,245.38,245.4,621.0
2025-02-20 23:43:00-05:00,245.45,245.45,245.44,245.44,18.0
2025-02-20 23:42:00-05:00,245.45,245.45,245.38,245.44,292.0
2025-02-20 23:41:00-05:00,245.46,245.48,245.45,245.48,80.0
2025-02-20 23:40:00-05:00,245.46,245.48,245.46,245.46,103.0
2025-02-20 23:39:00-05:00,245.42,245.48,245.42,245.42,123.0
2025-02-20 23:38:00-05:00,245.44,245.44,245.41,245.41,32.0
